Motif Number,C11,C21,C31,C41,C12,C22,C32,C42,C13,C23,C33,C43,C14,C24,C34,C44,x_o,y1_o,y2_o,z_o,T,T1,min_alpha,max_alpha,min_kappa,max_kappa,basal_e,t_duration,n_sampling,max_s,eta_t3
2849,0,0,1,1,1,0,1,-1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2850,0,0,1,1,1,0,1,-1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2851,0,0,1,1,1,0,1,0,-1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2852,0,0,1,1,1,0,1,0,-1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2853,0,0,1,1,1,0,1,0,-1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2854,0,0,1,1,1,0,1,0,-1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2855,0,0,1,1,1,0,1,0,-1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2856,0,0,1,1,1,0,1,0,-1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2857,0,0,1,1,1,0,1,0,-1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2858,0,0,1,1,1,0,1,0,-1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2859,0,0,1,1,1,0,1,0,-1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2860,0,0,1,1,1,0,1,0,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2861,0,0,1,1,1,0,1,0,0,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2862,0,0,1,1,1,0,1,0,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2863,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2864,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2865,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2866,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2867,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2868,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2869,0,0,1,1,1,0,1,0,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2870,0,0,1,1,1,0,1,0,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2871,0,0,1,1,1,0,1,0,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2872,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2873,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2874,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2875,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2876,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2877,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2878,0,0,1,1,1,0,1,1,-1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2879,0,0,1,1,1,0,1,1,-1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2880,0,0,1,1,1,0,1,1,-1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2881,0,0,1,1,1,0,1,1,-1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2882,0,0,1,1,1,0,1,1,-1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2883,0,0,1,1,1,0,1,1,-1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2884,0,0,1,1,1,0,1,1,-1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2885,0,0,1,1,1,0,1,1,-1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2886,0,0,1,1,1,0,1,1,-1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2887,0,0,1,1,1,0,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2888,0,0,1,1,1,0,1,1,0,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2889,0,0,1,1,1,0,1,1,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2890,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2891,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2892,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2893,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2894,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2895,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2896,0,0,1,1,1,0,1,1,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2897,0,0,1,1,1,0,1,1,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2898,0,0,1,1,1,0,1,1,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2899,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2900,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2901,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2902,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2903,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2904,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2905,0,1,1,-1,-1,0,1,-1,-1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2906,0,1,1,-1,-1,0,1,-1,-1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2907,0,1,1,-1,-1,0,1,-1,-1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2908,0,1,1,-1,-1,0,1,-1,-1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2909,0,1,1,-1,-1,0,1,-1,-1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2910,0,1,1,-1,-1,0,1,-1,-1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2911,0,1,1,-1,-1,0,1,-1,-1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2912,0,1,1,-1,-1,0,1,-1,-1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2913,0,1,1,-1,-1,0,1,-1,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2914,0,1,1,-1,-1,0,1,-1,0,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2915,0,1,1,-1,-1,0,1,-1,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2916,0,1,1,-1,-1,0,1,-1,0,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2917,0,1,1,-1,-1,0,1,-1,0,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2918,0,1,1,-1,-1,0,1,-1,0,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2919,0,1,1,-1,-1,0,1,-1,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2920,0,1,1,-1,-1,0,1,-1,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2921,0,1,1,-1,-1,0,1,-1,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2922,0,1,1,-1,-1,0,1,-1,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2923,0,1,1,-1,-1,0,1,-1,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2924,0,1,1,-1,-1,0,1,-1,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2925,0,1,1,-1,-1,0,1,-1,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2926,0,1,1,-1,-1,0,1,-1,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2927,0,1,1,-1,-1,0,1,-1,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2928,0,1,1,-1,-1,0,1,-1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2929,0,1,1,-1,-1,0,1,-1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2930,0,1,1,-1,-1,0,1,-1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2931,0,1,1,-1,-1,0,1,0,-1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2932,0,1,1,-1,-1,0,1,0,-1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2933,0,1,1,-1,-1,0,1,0,-1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2934,0,1,1,-1,-1,0,1,0,-1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2935,0,1,1,-1,-1,0,1,0,-1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2936,0,1,1,-1,-1,0,1,0,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2937,0,1,1,-1,-1,0,1,0,0,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2938,0,1,1,-1,-1,0,1,0,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2939,0,1,1,-1,-1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2940,0,1,1,-1,-1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2941,0,1,1,-1,-1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2942,0,1,1,-1,-1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2943,0,1,1,-1,-1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2944,0,1,1,-1,-1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2945,0,1,1,-1,-1,0,1,0,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2946,0,1,1,-1,-1,0,1,0,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2947,0,1,1,-1,-1,0,1,0,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2948,0,1,1,-1,-1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2949,0,1,1,-1,-1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2950,0,1,1,-1,-1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2951,0,1,1,-1,-1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2952,0,1,1,-1,-1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2953,0,1,1,-1,-1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2954,0,1,1,-1,-1,0,1,1,-1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2955,0,1,1,-1,-1,0,1,1,-1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2956,0,1,1,-1,-1,0,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2957,0,1,1,-1,-1,0,1,1,0,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2958,0,1,1,-1,-1,0,1,1,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2959,0,1,1,-1,-1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2960,0,1,1,-1,-1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2961,0,1,1,-1,-1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2962,0,1,1,-1,-1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2963,0,1,1,-1,-1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2964,0,1,1,-1,-1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2965,0,1,1,-1,-1,0,1,1,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2966,0,1,1,-1,-1,0,1,1,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2967,0,1,1,-1,-1,0,1,1,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2968,0,1,1,-1,-1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2969,0,1,1,-1,-1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2970,0,1,1,-1,-1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2971,0,1,1,-1,-1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2972,0,1,1,-1,-1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2973,0,1,1,-1,-1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2974,0,1,1,-1,0,0,1,-1,0,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2975,0,1,1,-1,0,0,1,-1,0,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2976,0,1,1,-1,0,0,1,-1,0,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2977,0,1,1,-1,0,0,1,-1,0,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2978,0,1,1,-1,0,0,1,-1,0,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2979,0,1,1,-1,0,0,1,-1,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2980,0,1,1,-1,0,0,1,-1,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2981,0,1,1,-1,0,0,1,-1,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2982,0,1,1,-1,0,0,1,-1,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2983,0,1,1,-1,0,0,1,-1,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2984,0,1,1,-1,0,0,1,-1,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2985,0,1,1,-1,0,0,1,-1,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2986,0,1,1,-1,0,0,1,-1,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2987,0,1,1,-1,0,0,1,-1,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2988,0,1,1,-1,0,0,1,-1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2989,0,1,1,-1,0,0,1,-1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2990,0,1,1,-1,0,0,1,-1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2991,0,1,1,-1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2992,0,1,1,-1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2993,0,1,1,-1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2994,0,1,1,-1,0,0,1,0,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2995,0,1,1,-1,0,0,1,0,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2996,0,1,1,-1,0,0,1,0,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2997,0,1,1,-1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2998,0,1,1,-1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
2999,0,1,1,-1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3000,0,1,1,-1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3001,0,1,1,-1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3002,0,1,1,-1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3003,0,1,1,-1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3004,0,1,1,-1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3005,0,1,1,-1,0,0,1,1,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3006,0,1,1,-1,0,0,1,1,1,1,0,-1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3007,0,1,1,-1,0,0,1,1,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3008,0,1,1,-1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3009,0,1,1,-1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3010,0,1,1,-1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3011,0,1,1,-1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3012,0,1,1,-1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3013,0,1,1,-1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3014,0,1,1,-1,1,0,1,-1,1,1,0,-1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3015,0,1,1,-1,1,0,1,-1,1,1,0,-1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3016,0,1,1,-1,1,0,1,-1,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3017,0,1,1,-1,1,0,1,-1,1,1,0,0,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3018,0,1,1,-1,1,0,1,-1,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3019,0,1,1,-1,1,0,1,-1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3020,0,1,1,-1,1,0,1,-1,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3021,0,1,1,-1,1,0,1,-1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3022,0,1,1,-1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3023,0,1,1,-1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3024,0,1,1,-1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3025,0,1,1,-1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3026,0,1,1,-1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3027,0,1,1,-1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
3028,0,1,1,-1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,10000,2000,0.1,10,0.001,100,0.05,5,100,1,0.005
